Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;J;J6;De 10h à 16h;641
LA-VERRIERE;87393256;JOB;2016-03-15;2016;U;U;Avant 6h;193
MAULE;87381723;SAM;2023-11-18;2023;N;N;De 16h à 20h;77
LES-BOULLEREAUX-CHAMPIGNY;87113779;JOB;2022-03-22;2022;E;E;De 6h à 10h;1745
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;J;J6;De 6h à 10h;316
LAVILLETERTRE;87381202;SAM;2023-11-18;2023;J;J6;Après 20h;0
MAULE;87381723;DIM;2023-11-19;2023;N;N;De 6h à 10h;22
LES-CLAIRIERES-DE-VERNEUIL;87386664;SAM;2021-04-12;2021;J;J5;Avant 6h;5
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;N;N;De 10h à 16h;307
LAVILLETERTRE;87381202;SAM;2023-11-18;2023;J;J6;De 6h à 10h;7
MAULE;87381723;JOB;2023-11-14;2023;N;N;Après 20h;15
LES-CLAIRIERES-DE-VERNEUIL;87386664;SAM;2021-04-12;2021;J;J5;De 10h à 16h;151
MANTES-LA-JOLIE;87381509;DIM;2021-05-12;2021;J;J5;De 10h à 16h;611
LAVILLETERTRE;87381202;DIM;2023-11-19;2023;J;J6;De 10h à 16h;4
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;Après 20h;30
LES-CLAIRIERES-DE-VERNEUIL;87386664;DIM;2021-05-12;2021;J;J5;De 10h à 16h;89
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;J;J6;De 16h à 20h;607
LAVILLETERTRE;87381202;JOB;2023-11-14;2023;J;J6;De 16h à 20h;2
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;Avant 6h;10
LES-COQUETIERS;87113845;SAM;2021-11-09;2021;T4;T4;Avant 6h;14
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;N;N;De 6h à 10h;96
LAVILLETERTRE;87381202;JOB;2023-11-14;2023;J;J6;De 6h à 10h;10
MAURECOURT;87381483;JOB;2023-11-14;2023;J;J6;De 10h à 16h;234
LES-COQUETIERS;87113845;SAM;2021-09-18;2021;T4;T4;De 6h à 10h;217
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;J;J6;De 6h à 10h;622
LE-BLANC-MESNIL;87271478;SAM;2019-03-16;2019;B;B;De 6h à 10h;1046
MAURECOURT;87381483;JOB;2023-11-14;2023;J;J6;De 6h à 10h;704
LES-COQUETIERS;87113845;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;145
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;N;N;Avant 6h;82
LE-BLANC-MESNIL;87271478;DIM;2019-03-17;2019;B;B;Après 20h;238
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;Après 20h;95
LES-ESSARTS-LE-ROI;87393280;SAM;2023-11-18;2023;N;N;De 10h à 16h;240
MANTES-STATION;87381590;SAM;2021-04-12;2021;J;J5;Avant 6h;21
LE-BLANC-MESNIL;87271478;DIM;2019-03-17;2019;B;B;Avant 6h;104
MAURICE-AUDIN;87704270;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;84
LES-ESSARTS-LE-ROI;87393280;JOB;2023-11-14;2023;N;N;Avant 6h;22
MANTES-STATION;87381590;DIM;2021-05-12;2021;J;J5;De 10h à 16h;119
LE-BLANC-MESNIL;87271478;JOB;2023-10-10;2023;B;B;De 6h à 10h;418
MAURICE-AUDIN;87704270;DIM;2021-12-09;2021;T4;T4;Avant 6h;10
LES-GRESILLONS;87272146;SAM;2017-04-22;2017;C;C;Avant 6h;31
MANTES-STATION;87381590;DIM;2021-05-12;2021;J;J5;De 6h à 10h;50
LE-BOURGET;87271395;SAM;2019-03-16;2019;B;B;De 16h à 20h;4533
MAURICE-AUDIN;87704270;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;133
LES-GRESILLONS;87272146;DIM;2017-04-23;2017;C;C;De 10h à 16h;504
MANTES-STATION;87381590;DIM;2023-11-19;2023;J;J6;Après 20h;18
LE-BOURGET;87271395;DIM;2019-03-17;2019;B;B;Avant 6h;194
MEAUX;87116103;SAM;2023-09-16;2023;P;P;Avant 6h;100
LES-MUREAUX;87386680;SAM;2021-04-12;2021;J;J5;De 10h à 16h;1477
MANTES-STATION;87381590;JOB;2023-11-14;2023;J;J6;Avant 6h;22
LE-BOURGET;87271395;DIM;2021-11-21;2021;T11;T11;De 6h à 10h;519
MEAUX;87116103;SAM;2023-11-18;2023;P;P;Après 20h;588
LES-MUREAUX;87386680;DIM;2021-05-12;2021;J;J5;Avant 6h;92
MANTES-STATION;87381590;JOB;2023-11-14;2023;J;J6;De 16h à 20h;258
LE-BOURGET;87271395;JOB;2021-11-23;2021;T11;T11;Après 20h;729
MEAUX;87116103;DIM;2023-09-17;2023;P;P;De 10h à 16h;1554
LES-MUREAUX;87386680;JOB;2021-07-12;2021;J;J5;De 6h à 10h;3226
MARCHEZAIS-BROUE;87393470;SAM;2023-11-18;2023;N;N;Après 20h;8
LE-BOURGET;87271395;JOB;2021-11-23;2021;T11;T11;De 6h à 10h;2253
MEAUX;87116103;DIM;2023-11-19;2023;P;P;Après 20h;337
LES-NOUES;87276238;JOB;2024-05-03;2024;D;D;De 16h à 20h;443
MARCHEZAIS-BROUE;87393470;SAM;2023-11-18;2023;N;N;De 10h à 16h;35
LE-CHENAY-GAGNY;87113522;SAM;2022-03-19;2022;E;E;De 6h à 10h;616
MELUN;87682005;SAM;2023-11-18;2023;R;R;De 16h à 20h;2188
LES-NOUES;87276238;JOB;2024-05-03;2024;D;D;De 6h à 10h;1716
MARCHEZAIS-BROUE;87393470;JOB;2023-11-14;2023;N;N;Avant 6h;7
LE-CHENAY-GAGNY;87113522;DIM;2022-03-20;2022;E;E;Après 20h;140
MELUN;87682005;DIM;2023-11-19;2023;R;R;Après 20h;853
LES-PAVILLONS-SOUS-BOIS;87113852;SAM;2021-09-18;2021;T4;T4;De 6h à 10h;214
MARCHEZAIS-BROUE;87393470;JOB;2023-11-14;2023;N;N;De 10h à 16h;32
LE-CHENAY-GAGNY;87113522;DIM;2022-03-20;2022;E;E;De 6h à 10h;328
MELUN;87682005;DIM;2023-11-19;2023;R;R;De 10h à 16h;2839
LES-PAVILLONS-SOUS-BOIS;87113852;DIM;2021-12-09;2021;T4;T4;Après 20h;112
MAREIL-MARLY;87733667;SAM;2023-10-14;2023;T13;T13;De 6h à 10h;52
LE-CHENAY-GAGNY;87113522;JOB;2022-03-22;2022;E;E;De 16h à 20h;753
MELUN;87682005;DIM;2023-11-19;2023;R;R;De 6h à 10h;1194
LES-PAVILLONS-SOUS-BOIS;87113852;JOB;2021-09-21;2021;T4;T4;Après 20h;167
MAREIL-MARLY;87733667;JOB;2023-10-19;2023;T13;T13;Après 20h;14
LE-CHENAY-GAGNY;87113522;JOB;2022-03-22;2022;E;E;De 6h à 10h;2626
MELUN;87682005;DIM;2024-03-03;2024;D;D;Après 20h;319
LES-PAVILLONS-SOUS-BOIS;87113852;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;831
MAREIL-SUR-MAULDRE;87381715;JOB;2023-11-14;2023;N;N;Après 20h;6
LE-COUDRAY-MONTCEAUX;87681635;SAM;2024-02-03;2024;D;D;De 16h à 20h;13
MELUN;87682005;JOB;2024-05-03;2024;D;D;De 16h à 20h;2367
LES-PORTES-DE-SAINT-CYR;87710921;DIM;2023-10-15;2023;T13;T13;De 16h à 20h;10
MAREIL-SUR-MAULDRE;87381715;JOB;2023-11-14;2023;N;N;De 6h à 10h;100
LE-COUDRAY-MONTCEAUX;87681635;DIM;2024-03-03;2024;D;D;Après 20h;4
MELUN;87682005;JOB;2024-12-03;2024;D;D;De 6h à 10h;578
LES-SAULES;87546226;SAM;2017-04-22;2017;C;C;De 10h à 16h;609
MAREUIL-SUR-OURCQ;87116665;DIM;2023-09-17;2023;P;P;De 10h à 16h;28
LE-COUDRAY-MONTCEAUX;87681635;JOB;2024-02-04;2024;D;D;De 16h à 20h;29
MENNECY;87681411;DIM;2024-03-03;2024;D;D;De 6h à 10h;118
LES-SAULES;87546226;SAM;2017-04-22;2017;C;C;De 16h à 20h;298
MAREUIL-SUR-OURCQ;87116665;DIM;2023-09-17;2023;P;P;De 16h à 20h;16
LE-MEE;87682179;JOB;2024-05-03;2024;D;D;De 10h à 16h;1154
MENNECY;87681411;JOB;2024-12-03;2024;D;D;De 10h à 16h;287
LES-SAULES;87546226;DIM;2017-04-23;2017;C;C;De 16h à 20h;256
MARLES-EN-BRIE;87116228;DIM;2023-11-19;2023;P;P;Après 20h;15
LEON-BLUM;87704262;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;768
MERIEL;87276675;SAM;2023-11-18;2023;H;H;Avant 6h;13
LES-SAULES;87546226;JOB;2017-04-25;2017;C;C;Avant 6h;111
MARLES-EN-BRIE;87116228;JOB;2023-11-14;2023;P;P;Après 20h;12
LEON-BLUM;87704262;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;59
MERIEL;87276675;SAM;2023-11-18;2023;H;H;De 10h à 16h;152
LES-SAULES;87546226;JOB;2017-04-25;2017;C;C;De 10h à 16h;580
MARLY-LE-ROI;87382465;DIM;2023-11-19;2023;L;L2;De 16h à 20h;341
LEON-BLUM;87704262;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;247
MERIEL;87276675;SAM;2023-11-18;2023;H;H;De 6h à 10h;84
LE-STADE;87381095;SAM;2023-11-18;2023;J;J4;De 16h à 20h;681
MAROLLES-EN-HUREPOIX;87545186;SAM;2017-04-22;2017;C;C;Avant 6h;23
LEON-BLUM;87704262;JOB;2021-09-21;2021;T4;T4;Avant 6h;28
MERIEL;87276675;JOB;2023-11-14;2023;H;H;Avant 6h;24
LE-STADE;87381095;SAM;2023-11-18;2023;J;J6;Après 20h;26
MAROLLES-EN-HUREPOIX;87545186;SAM;2017-04-22;2017;C;C;De 10h à 16h;250
LE-PERRAY;87393298;DIM;2023-11-19;2023;N;N;De 6h à 10h;61
MERY-SUR-OISE;87276667;SAM;2023-11-18;2023;H;H;Avant 6h;23
LE-STADE;87381095;DIM;2023-11-19;2023;J;J4;Après 20h;148
MAROLLES-EN-HUREPOIX;87545186;DIM;2017-04-23;2017;C;C;Avant 6h;12
LE-PLESSIS-BELLEVILLE;87271551;SAM;2023-11-18;2023;K;K;De 10h à 16h;63
MERY-SUR-OISE;87276667;DIM;2023-11-19;2023;H;H;De 6h à 10h;91
LE-STADE;87381095;DIM;2023-11-19;2023;J;J4;De 6h à 10h;289
MAROLLES-EN-HUREPOIX;87545186;DIM;2017-04-23;2017;C;C;De 6h à 10h;63
LE-PLESSIS-BELLEVILLE;87271551;DIM;2023-11-19;2023;K;K;Après 20h;14
MEUDON;87393108;SAM;2023-11-18;2023;N;N;Après 20h;180
LE-STADE;87381095;JOB;2023-11-14;2023;J;J4;Après 20h;223
MAROLLES-EN-HUREPOIX;87545186;JOB;2017-04-25;2017;C;C;De 16h à 20h;259
LE-PLESSIS-BELLEVILLE;87271551;DIM;2023-11-19;2023;K;K;De 16h à 20h;46
MEUDON;87393108;SAM;2023-11-18;2023;N;N;De 6h à 10h;226
LE-STADE;87381095;JOB;2023-11-14;2023;J;J6;Après 20h;15
MASSY-PALAISEAU;87393579;SAM;2017-04-22;2017;C;C;De 16h à 20h;787
LE-PLESSIS-BELLEVILLE;87271551;JOB;2023-11-14;2023;K;K;Après 20h;23
MEUDON;87393108;DIM;2023-11-19;2023;N;N;Après 20h;93
LES-VALLEES;87386300;SAM;2023-11-18;2023;L;L3;De 6h à 10h;812
MASSY-PALAISEAU;87393579;DIM;2017-04-23;2017;C;C;De 10h à 16h;837
LE-PLESSIS-BELLEVILLE;87271551;JOB;2023-11-14;2023;K;K;De 10h à 16h;68
MEUDON;87393108;JOB;2023-11-14;2023;N;N;De 6h à 10h;769
LES-VALLEES;87386300;JOB;2023-11-14;2023;L;L3;Après 20h;369
MASSY-PALAISEAU;87393579;DIM;2017-04-23;2017;C;C;De 16h à 20h;747
LE-PLESSIS-CHENET;87681627;SAM;2024-02-03;2024;D;D;De 16h à 20h;7
MEUDON-VAL-FLEURY;87393082;JOB;2017-04-25;2017;C;C;De 6h à 10h;2885
L'ETANG-LA-VILLE;87382473;SAM;2023-11-18;2023;L;L2;Avant 6h;5
MASSY-VERRIERES;87383281;SAM;2017-04-22;2017;C;C;Avant 6h;8
LE-PLESSIS-CHENET;87681627;DIM;2024-03-03;2024;D;D;De 10h à 16h;7
MEULAN-HARDRICOURT;87381830;SAM;2023-11-18;2023;J;J6;Avant 6h;16
L'ETANG-LA-VILLE;87382473;DIM;2023-11-19;2023;L;L2;De 16h à 20h;125
MASSY-VERRIERES;87383281;SAM;2017-04-22;2017;C;C;De 10h à 16h;88
LE-PLESSIS-CHENET;87681627;JOB;2024-12-03;2024;D;D;De 16h à 20h;3
MEULAN-HARDRICOURT;87381830;JOB;2023-11-14;2023;J;J6;Avant 6h;54
L'ETANG-LA-VILLE;87382473;JOB;2023-11-14;2023;L;L2;De 6h à 10h;550
MAULE;87381723;SAM;2023-11-18;2023;N;N;Après 20h;14
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;JOB;2022-03-22;2022;E;E;De 6h à 10h;6279
MITRY-CLAYE;87271528;SAM;2023-11-18;2023;K;K;De 16h à 20h;75
L'ETANG-LES-SABLONS;87726109;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;31
MAULE;87381723;SAM;2023-11-18;2023;N;N;De 6h à 10h;57
LES-ARDOINES;87492108;SAM;2017-04-22;2017;C;C;De 6h à 10h;522
MITRY-CLAYE;87271528;DIM;2019-03-17;2019;B;B;De 16h à 20h;303
LE-VAL-D'OR;87382366;DIM;2023-11-19;2023;L;L2;Après 20h;102
MAULE;87381723;JOB;2023-11-14;2023;N;N;De 10h à 16h;125
LES-ARDOINES;87492108;DIM;2017-04-23;2017;C;C;De 16h à 20h;595
MITRY-CLAYE;87271528;JOB;2023-10-10;2023;B;B;De 10h à 16h;0
LE-VERT-DE-MAISONS;87681247;SAM;2024-02-03;2024;D;D;Avant 6h;112
MAULE;87381723;JOB;2023-11-14;2023;N;N;De 6h à 10h;233
LES-ARDOINES;87492108;JOB;2017-04-25;2017;C;C;De 6h à 10h;1496
MITRY-CLAYE;87271528;JOB;2023-10-10;2023;B;B;De 6h à 10h;0
LE-VERT-DE-MAISONS;87681247;DIM;2024-03-03;2024;D;D;Avant 6h;50
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;De 10h à 16h;292
LES-BOULLEREAUX-CHAMPIGNY;87113779;SAM;2022-03-19;2022;E;E;De 6h à 10h;552
MITRY-CLAYE;87271528;JOB;2023-11-14;2023;K;K;De 6h à 10h;1023
LIANCOURT-SAINT-PIERRE;87381210;JOB;2023-11-14;2023;J;J6;De 16h à 20h;2
MAURECOURT;87381483;SAM;2023-11-18;2023;J;J6;De 16h à 20h;136
LES-BOULLEREAUX-CHAMPIGNY;87113779;DIM;2022-03-20;2022;E;E;Avant 6h;35
MONTARGIS;87684001;DIM;2023-11-19;2023;R;R;Après 20h;134
LIEUSAINT-MOISSY;87682153;SAM;2024-02-03;2024;D;D;De 6h à 10h;904
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;Avant 6h;9
LES-BOULLEREAUX-CHAMPIGNY;87113779;JOB;2022-03-22;2022;E;E;De 16h à 20h;734
MONTARGIS;87684001;DIM;2023-11-19;2023;R;R;De 16h à 20h;569
LIEUSAINT-MOISSY;87682153;JOB;2024-05-03;2024;D;D;Après 20h;775
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;614
LES-CLAIRIERES-DE-VERNEUIL;87386664;SAM;2021-04-12;2021;J;J5;De 6h à 10h;72
MONTEREAU;87682302;SAM;2023-11-18;2023;R;R;Avant 6h;9
LIEUSAINT-MOISSY;87682153;JOB;2024-05-03;2024;D;D;De 6h à 10h;4878
MAURICE-AUDIN;87704270;JOB;2021-09-21;2021;T4;T4;Avant 6h;55
LES-CLAIRIERES-DE-VERNEUIL;87386664;DIM;2021-05-12;2021;J;J5;De 6h à 10h;19
MONTEREAU;87682302;JOB;2023-11-14;2023;R;R;Avant 6h;190
LIMAY;87381582;SAM;2023-11-18;2023;J;J6;Après 20h;44
MEAUX;87116103;SAM;2023-09-16;2023;P;P;De 16h à 20h;1249
LES-CLAIRIERES-DE-VERNEUIL;87386664;JOB;2021-07-12;2021;J;J5;De 10h à 16h;105
MONTEREAU;87682302;JOB;2023-11-14;2023;R;R;De 6h à 10h;1113
LIMAY;87381582;SAM;2023-11-18;2023;J;J6;Avant 6h;20
MEAUX;87116103;SAM;2023-11-18;2023;P;P;De 16h à 20h;1059
LES-COQUETIERS;87113845;SAM;2021-11-09;2021;T4;T4;Après 20h;112
MONTFORT-L'AMAURY-MERE;87393892;DIM;2023-11-19;2023;N;N;De 16h à 20h;250
LIMAY;87381582;DIM;2023-11-19;2023;J;J6;Après 20h;26
MEAUX;87116103;DIM;2023-11-19;2023;P;P;Avant 6h;223
LES-COQUETIERS;87113845;JOB;2021-09-21;2021;T4;T4;Avant 6h;32
MONTGERON-CROSNE;87682104;DIM;2024-03-03;2024;D;D;Après 20h;167
LIMAY;87381582;JOB;2023-11-14;2023;J;J6;De 16h à 20h;335
MEAUX;87116103;JOB;2023-09-19;2023;P;P;De 16h à 20h;2674
LES-COQUETIERS;87113845;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;340
MONTGERON-CROSNE;87682104;DIM;2024-03-03;2024;D;D;Avant 6h;27
LISIERE-PEREIRE;87733683;SAM;2023-10-14;2023;T13;T13;Après 20h;63
MELUN;87682005;DIM;2024-03-03;2024;D;D;De 10h à 16h;1621
LES-ESSARTS-LE-ROI;87393280;SAM;2023-11-18;2023;N;N;Après 20h;54
MONTGERON-CROSNE;87682104;JOB;2024-05-03;2024;D;D;Après 20h;169
LISIERE-PEREIRE;87733683;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;114
MELUN;87682005;JOB;2023-11-14;2023;R;R;Après 20h;829
LES-ESSARTS-LE-ROI;87393280;DIM;2023-11-19;2023;N;N;Après 20h;38
MONTIGNY-BEAUCHAMP;87276089;SAM;2017-04-22;2017;C;C;De 6h à 10h;413
L'ISLE-ADAM-PARMAIN;87276527;SAM;2023-11-18;2023;H;H;De 6h à 10h;144
MELUN;87682005;JOB;2023-11-14;2023;R;R;De 10h à 16h;3015
LES-GRESILLONS;87272146;SAM;2017-04-22;2017;C;C;De 10h à 16h;697
MONTIGNY-BEAUCHAMP;87276089;SAM;2023-11-18;2023;H;H;Après 20h;343
L'ISLE-ADAM-PARMAIN;87276527;JOB;2023-11-14;2023;H;H;De 16h à 20h;391
MELUN;87682005;JOB;2024-12-03;2024;D;D;De 10h à 16h;301
LES-GRESILLONS;87272146;SAM;2017-04-22;2017;C;C;De 6h à 10h;232
MONTIGNY-BEAUCHAMP;87276089;DIM;2017-04-23;2017;C;C;De 6h à 10h;254
LIVRY-SUR-SEINE;87682401;SAM;2023-11-18;2023;R;R;De 10h à 16h;62
MENNECY;87681411;DIM;2024-03-03;2024;D;D;De 10h à 16h;275
LES-GRESILLONS;87272146;DIM;2017-04-23;2017;C;C;De 6h à 10h;119
MONTIGNY-BEAUCHAMP;87276089;DIM;2023-11-19;2023;H;H;De 16h à 20h;553
LIVRY-SUR-SEINE;87682401;JOB;2023-11-14;2023;R;R;Après 20h;9
MENNECY;87681411;DIM;2024-03-03;2024;D;D;De 16h à 20h;173
LES-MUREAUX;87386680;SAM;2021-04-12;2021;J;J5;Après 20h;191
MONTIGNY-BEAUCHAMP;87276089;DIM;2023-11-19;2023;H;H;De 6h à 10h;304
LONGJUMEAU;87393611;SAM;2017-04-22;2017;C;C;De 6h à 10h;72
MENNECY;87681411;JOB;2024-12-03;2024;D;D;Avant 6h;48
LES-MUREAUX;87386680;SAM;2021-04-12;2021;J;J5;De 6h à 10h;701
MONTIGNY-BEAUCHAMP;87276089;JOB;2017-04-25;2017;C;C;Après 20h;106
LONGJUMEAU;87393611;DIM;2017-04-23;2017;C;C;De 6h à 10h;24
MENNECY;87681411;JOB;2024-12-03;2024;D;D;De 16h à 20h;11
LES-MUREAUX;87386680;DIM;2021-05-12;2021;J;J5;De 6h à 10h;387
MONTIGNY-BEAUCHAMP;87276089;JOB;2017-04-25;2017;C;C;Avant 6h;70
LONGJUMEAU;87393611;JOB;2017-04-25;2017;C;C;Après 20h;43
MENNECY;87681411;JOB;2024-12-03;2024;D;D;De 6h à 10h;877
LES-MUREAUX;87386680;JOB;2021-07-12;2021;J;J5;Après 20h;209
MONTIGNY-BEAUCHAMP;87276089;JOB;2017-04-25;2017;C;C;De 10h à 16h;904
LONGUEVILLE;87116137;SAM;2023-11-18;2023;P;P;De 6h à 10h;186
MERIEL;87276675;DIM;2023-11-19;2023;H;H;Avant 6h;7
LES-MUREAUX;87386680;JOB;2021-07-12;2021;J;J5;De 10h à 16h;1353
MONTIGNY-BEAUCHAMP;87276089;JOB;2023-11-14;2023;H;H;Avant 6h;151
LONGUEVILLE;87116137;DIM;2023-11-19;2023;P;P;De 16h à 20h;252
MERY-SUR-OISE;87276667;DIM;2023-11-19;2023;H;H;Avant 6h;14
LES-NOUES;87276238;SAM;2024-02-03;2024;D;D;Après 20h;110
MONTIGNY-SUR-LOING;87684100;DIM;2023-11-19;2023;R;R;Avant 6h;4
LOUVECIENNES;87382457;SAM;2023-11-18;2023;L;L2;Avant 6h;10
MERY-SUR-OISE;87276667;JOB;2023-11-14;2023;H;H;Après 20h;42
LES-NOUES;87276238;SAM;2024-02-03;2024;D;D;De 10h à 16h;602
MONTIGNY-SUR-LOING;87684100;JOB;2023-11-14;2023;R;R;Avant 6h;16
LOUVECIENNES;87382457;DIM;2023-11-19;2023;L;L2;De 16h à 20h;215
MEUDON;87393108;DIM;2023-11-19;2023;N;N;De 6h à 10h;91
LES-PAVILLONS-SOUS-BOIS;87113852;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;270
MONTIGNY-SUR-LOING;87684100;JOB;2023-11-14;2023;R;R;De 16h à 20h;74
LOUVECIENNES;87382457;DIM;2023-11-19;2023;L;L2;De 6h à 10h;85
MEUDON-VAL-FLEURY;87393082;SAM;2017-04-22;2017;C;C;Avant 6h;19
LES-PORTES-DE-SAINT-CYR;87710921;SAM;2023-10-14;2023;T13;T13;Après 20h;3
MONTIGNY-SUR-LOING;87684100;JOB;2023-11-14;2023;R;R;De 6h à 10h;197
LOUVRES;87276253;SAM;2024-02-03;2024;D;D;De 16h à 20h;430
MEUDON-VAL-FLEURY;87393082;SAM;2017-04-22;2017;C;C;De 10h à 16h;1362
LES-PORTES-DE-SAINT-CYR;87710921;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;10
MONTREUIL;87382879;DIM;2023-11-19;2023;L;L2;Après 20h;99
LOUVRES;87276253;DIM;2024-03-03;2024;D;D;Avant 6h;30
MEUDON-VAL-FLEURY;87393082;DIM;2017-04-23;2017;C;C;Après 20h;137
LES-PORTES-DE-SAINT-CYR;87710921;JOB;2023-10-19;2023;T13;T13;Après 20h;1
MONTRY-CONDE;87116400;SAM;2023-09-16;2023;P;P;Avant 6h;1
LOUVRES;87276253;JOB;2024-05-03;2024;D;D;Avant 6h;144
MEUDON-VAL-FLEURY;87393082;JOB;2017-04-25;2017;C;C;Après 20h;183
LES-PORTES-DE-SAINT-CYR;87710921;JOB;2023-10-19;2023;T13;T13;De 6h à 10h;59
MONTRY-CONDE;87116400;SAM;2023-09-16;2023;P;P;De 6h à 10h;8
LUZARCHES;87276576;DIM;2023-11-19;2023;H;H;Après 20h;46
MEULAN-HARDRICOURT;87381830;SAM;2023-11-18;2023;J;J6;Après 20h;53
LES-SAULES;87546226;SAM;2017-04-22;2017;C;C;Avant 6h;52
MONTRY-CONDE;87116400;DIM;2023-09-17;2023;P;P;De 10h à 16h;22
LUZARCHES;87276576;JOB;2023-11-14;2023;H;H;De 10h à 16h;191
MEULAN-HARDRICOURT;87381830;SAM;2023-11-18;2023;J;J6;De 16h à 20h;210
LES-SAULES;87546226;DIM;2017-04-23;2017;C;C;De 10h à 16h;534
MONTRY-CONDE;87116400;JOB;2023-09-19;2023;P;P;Avant 6h;4
LYCEE-HENRI-SELLIER;87988717;SAM;2021-11-09;2021;T4;T4;Après 20h;76
MEULAN-HARDRICOURT;87381830;DIM;2023-11-19;2023;J;J6;Après 20h;44
LE-STADE;87381095;SAM;2023-11-18;2023;J;J4;Avant 6h;53
MONTSOULT-MAFFLIERS;87276493;SAM;2023-11-18;2023;H;H;De 16h à 20h;236
LYCEE-HENRI-SELLIER;87988717;SAM;2021-11-09;2021;T4;T4;Avant 6h;1
MEULAN-HARDRICOURT;87381830;JOB;2023-11-14;2023;J;J6;Après 20h;53
LE-STADE;87381095;DIM;2023-11-19;2023;J;J4;De 10h à 16h;936
MONTSOULT-MAFFLIERS;87276493;JOB;2023-11-14;2023;H;H;Avant 6h;68
LYCEE-HENRI-SELLIER;87988717;DIM;2021-12-09;2021;T4;T4;Après 20h;57
MITRY-CLAYE;87271528;SAM;2019-03-16;2019;B;B;Avant 6h;56
LE-STADE;87381095;DIM;2023-11-19;2023;J;J4;De 16h à 20h;524
MORET-VENEUX-LES-SABLONS;87682278;SAM;2023-11-18;2023;R;R;De 10h à 16h;413
MAISONS-LAFFITTE;87386425;SAM;2022-11-19;2022;A;A;Après 20h;768
MITRY-CLAYE;87271528;SAM;2019-03-16;2019;B;B;De 16h à 20h;556
LE-STADE;87381095;JOB;2023-11-14;2023;J;J4;De 16h à 20h;1714
MORET-VENEUX-LES-SABLONS;87682278;DIM;2023-11-19;2023;R;R;Avant 6h;9
MAISONS-LAFFITTE;87386425;DIM;2022-11-20;2022;A;A;Avant 6h;45
MITRY-CLAYE;87271528;DIM;2019-03-17;2019;B;B;Avant 6h;36
LES-VALLEES;87386300;SAM;2023-11-18;2023;L;L3;De 16h à 20h;1547
MORET-VENEUX-LES-SABLONS;87682278;JOB;2023-11-14;2023;R;R;Avant 6h;69
MAISONS-LAFFITTE;87386425;DIM;2022-11-20;2022;A;A;De 16h à 20h;1541
MITRY-CLAYE;87271528;DIM;2019-03-17;2019;B;B;De 6h à 10h;186
LES-VALLEES;87386300;DIM;2023-11-19;2023;L;L3;Après 20h;253
MORMANT;87116087;SAM;2023-11-18;2023;P;P;Après 20h;17
MAISONS-LAFFITTE;87386425;JOB;2022-11-30;2022;A;A;Avant 6h;314
MITRY-CLAYE;87271528;JOB;2023-10-10;2023;B;B;Avant 6h;0
LES-VALLEES;87386300;JOB;2023-11-14;2023;L;L3;De 10h à 16h;1813
MORMANT;87116087;SAM;2023-11-18;2023;P;P;De 10h à 16h;152
MAISONS-LAFFITTE;87386425;JOB;2023-11-14;2023;L;L3;Avant 6h;45
MITRY-CLAYE;87271528;JOB;2023-10-10;2023;B;B;De 16h à 20h;0
LES-VALLEES;87386300;JOB;2023-11-14;2023;L;L3;De 6h à 10h;3792
MORMANT;87116087;DIM;2023-11-19;2023;P;P;De 16h à 20h;88
MAISONS-LAFFITTE;87386425;JOB;2023-11-14;2023;L;L3;De 10h à 16h;159
MONTARGIS;87684001;SAM;2023-11-18;2023;R;R;Après 20h;145
LES-YVRIS-NOISY-LE-GRAND;87113803;DIM;2022-03-20;2022;E;E;Avant 6h;2
MORMANT;87116087;JOB;2023-11-14;2023;P;P;Après 20h;16
MAISSE;87681486;SAM;2024-02-03;2024;D;D;De 10h à 16h;51
MONTARGIS;87684001;SAM;2023-11-18;2023;R;R;De 6h à 10h;385
